TransactionID,CustomerID,ProductID,ProductName,Category,Subcategory,Brand,Quantity,UnitPrice,TotalAmount,Discount,TransactionDate,PaymentMethod,Channel,CustomerAge,CustomerGender,CustomerCity,CustomerSegment,Year,Month,DayOfWeek,Season,Revenue,Profit
T007961,C01866,P00657,Fiction Nikon Model 23,Books & Media,Fiction,Nikon,3,104.82,314.47,20,2022-12-07,Credit Card,Mobile App,20,Male,San Diego,Premium,2022,12,Wednesday,Winter,314.47,45.22
T007962,C00766,P00479,Tools Nike Model 12,Automotive,Tools,Nike,1,188.22,188.22,0,2022-02-06,Debit Card,Online,71,Male,Columbus,VIP,2022,2,Sunday,Winter,188.22,102.36
T007963,C01951,P00017,Womens Wear LG Model 13,Clothing,Womens Wear,LG,1,293.13,293.13,0,2022-05-28,Digital Wallet,Online,72,Male,San Diego,VIP,2022,5,Saturday,Spring,293.13,118.48
T007964,C01188,P00405,Printing Generic Brand Model 43,Office Supplies,Printing,Generic Brand,3,175.06,525.19,25,2023-10-11,Cash,Online,68,Male,Jacksonville,Budget,2023,10,Wednesday,Fall,525.19,98.85
T007965,C01597,P00241,Sports Equipment Apple Model 11,Sports & Outdoors,Sports Equipment,Apple,1,682.9,682.9,0,2022-02-01,Buy Now Pay Later,In-Store,59,Female,Chicago,Regular,2022,2,Tuesday,Winter,682.9,277.26
T007966,C01751,P00021,Sportswear Generic Brand Model 30,Clothing,Sportswear,Generic Brand,1,395.58,395.58,0,2022-10-01,Buy Now Pay Later,Mobile App,43,Female,Los Angeles,Premium,2022,10,Saturday,Fall,395.58,216.29
T007967,C01178,P00279,Educational Toys Nike Model 24,Toys & Games,Educational Toys,Nike,2,16.84,33.68,0,2022-02-06,Digital Wallet,Online,57,Female,Seattle,Premium,2022,2,Sunday,Winter,33.68,20.04
T007968,C01438,P00798,Tools LG Model 9,Automotive,Tools,LG,1,170.6,170.6,5,2024-02-13,Credit Card,Mobile App,36,Female,Fort Worth,Regular,2024,2,Tuesday,Winter,170.6,97.08
T007969,C01851,P00324,Camping Premium Co Model 14,Sports & Outdoors,Camping,Premium Co,1,196.33,196.33,0,2022-07-20,Digital Wallet,Mobile App,47,Female,Dallas,Premium,2022,7,Wednesday,Summer,196.33,108.38
T007970,C01779,P00572,Fiction Sony Model 19,Books & Media,Fiction,Sony,1,95.06,95.06,20,2022-03-03,Buy Now Pay Later,Online,41,Female,San Antonio,VIP,2022,3,Thursday,Spring,95.06,27.51
T007971,C01508,P00175,Outdoor Toys Generic Brand Model 39,Toys & Games,Outdoor Toys,Generic Brand,1,11.65,11.65,0,2023-11-21,Buy Now Pay Later,In-Store,56,Female,New York,Premium,2023,11,Tuesday,Fall,11.65,6.97
T007972,C01380,P00127,Maintenance Nikon Model 47,Automotive,Maintenance,Nikon,1,157.74,157.74,0,2022-01-02,Digital Wallet,Mobile App,67,Female,Indianapolis,Regular,2022,1,Sunday,Winter,157.74,67.01
T007973,C00061,P00377,Fragrances IKEA Model 24,Health & Beauty,Fragrances,IKEA,1,100.85,100.85,0,2022-05-26,Buy Now Pay Later,Mobile App,22,Female,San Diego,Premium,2022,5,Thursday,Spring,100.85,38.79
T007974,C01118,P00349,Electronics Apple Model 12,Automotive,Electronics,Apple,2,244.12,488.24,0,2022-05-26,Cash,In-Store,48,Female,Charlotte,VIP,2022,5,Thursday,Spring,488.24,278.1
T007975,C00533,P00208,Wearables Apple Model 33,Electronics,Wearables,Apple,1,212.83,212.83,0,2022-07-22,Buy Now Pay Later,In-Store,62,Female,Los Angeles,Premium,2022,7,Friday,Summer,212.83,65.11
T007976,C01994,P00328,Tools Premium Co Model 28,Automotive,Tools,Premium Co,2,289.99,579.98,0,2022-06-18,Credit Card,Mobile App,61,Male,Chicago,VIP,2022,6,Saturday,Summer,579.98,257.84
T007977,C00709,P00384,Tools Premium Co Model 11,Home & Garden,Tools,Premium Co,2,57.44,114.87,5,2022-06-09,Digital Wallet,Online,58,Female,Houston,Regular,2022,6,Thursday,Summer,114.87,45.42
T007978,C01527,P00294,Furniture Apple Model 19,Home & Garden,Furniture,Apple,1,758.91,758.91,0,2022-02-22,Digital Wallet,In-Store,20,Male,San Jose,VIP,2022,2,Tuesday,Winter,758.91,429.61
T007979,C00898,P00423,Dairy Value Plus Model 24,Food & Beverages,Dairy,Value Plus,1,37.28,37.28,5,2023-03-11,Digital Wallet,In-Store,75,Female,Dallas,VIP,2023,3,Saturday,Spring,37.28,17.48
T007980,C00793,P00179,Non-Fiction Apple Model 19,Books & Media,Non-Fiction,Apple,1,54.31,54.31,10,2023-09-20,Cash,Online,73,Female,Chicago,Budget,2023,9,Wednesday,Fall,54.31,26.91
T007981,C01726,P00309,Stationery Nike Model 20,Office Supplies,Stationery,Nike,1,27.51,27.51,0,2022-01-12,Buy Now Pay Later,Online,35,Female,San Diego,VIP,2022,1,Wednesday,Winter,27.51,13.37
T007982,C00243,P00439,Electronics Canon Model 4,Automotive,Electronics,Canon,1,355.36,355.36,10,2022-02-24,Cash,Online,45,Female,Fort Worth,Premium,2022,2,Thursday,Winter,355.36,110.53
T007983,C01068,P00050,Educational Generic Brand Model 13,Books & Media,Educational,Generic Brand,1,30.45,30.45,0,2022-04-04,Buy Now Pay Later,Mobile App,72,Female,Philadelphia,Premium,2022,4,Monday,Spring,30.45,15.53
T007984,C00428,P00135,Tools Nike Model 29,Home & Garden,Tools,Nike,1,533.29,533.29,0,2023-06-28,Debit Card,Online,63,Male,New York,Regular,2023,6,Wednesday,Summer,533.29,270.41
T007985,C01309,P00672,Sports Equipment Samsung Model 30,Sports & Outdoors,Sports Equipment,Samsung,1,288.39,288.39,0,2023-04-03,Credit Card,In-Store,60,Male,Indianapolis,Regular,2023,4,Monday,Spring,288.39,159.64
T007986,C00815,P00737,Bedding Dell Model 13,Home & Garden,Bedding,Dell,1,358.13,358.13,10,2024-03-15,Cash,In-Store,45,Female,New York,Budget,2024,3,Friday,Spring,358.13,182.7
T007987,C00889,P00670,Furniture Zara Model 38,Office Supplies,Furniture,Zara,1,91.39,91.39,0,2022-06-02,Buy Now Pay Later,Online,44,Female,Indianapolis,Premium,2022,6,Thursday,Summer,91.39,38.3
T007988,C00020,P00127,Electronics Zara Model 37,Automotive,Electronics,Zara,2,386.41,772.82,0,2022-07-01,Buy Now Pay Later,Mobile App,39,Male,Dallas,Premium,2022,7,Friday,Summer,772.82,389.9
T007989,C00908,P00336,Outdoor Toys Premium Co Model 13,Toys & Games,Outdoor Toys,Premium Co,1,224.49,224.49,20,2022-11-01,Credit Card,Mobile App,73,Male,Fort Worth,Regular,2022,11,Tuesday,Fall,224.49,84.17
T007990,C01091,P00238,Kids Wear HP Model 44,Clothing,Kids Wear,HP,3,262.66,787.98,0,2022-05-24,Digital Wallet,Online,24,Male,Chicago,Premium,2022,5,Tuesday,Spring,787.98,362.12
T007991,C01188,P00468,Bedding Adidas Model 5,Home & Garden,Bedding,Adidas,2,676.38,1352.76,25,2024-03-31,Cash,In-Store,30,Female,San Antonio,VIP,2024,3,Sunday,Spring,1352.76,379.24
T007992,C00011,P00645,Womens Wear Sony Model 25,Clothing,Womens Wear,Sony,2,317.69,635.38,5,2022-08-16,Cash,Online,45,Male,Houston,VIP,2022,8,Tuesday,Summer,635.38,178.5
T007993,C00557,P00115,Frozen IKEA Model 3,Food & Beverages,Frozen,IKEA,2,40.26,80.52,0,2024-01-19,Debit Card,Online,55,Female,Los Angeles,VIP,2024,1,Friday,Winter,80.52,41.23
T007994,C00194,P00369,Smartphones Generic Brand Model 12,Electronics,Smartphones,Generic Brand,1,1877.11,1877.11,5,2022-05-14,Credit Card,Mobile App,73,Male,Los Angeles,Budget,2022,5,Saturday,Spring,1877.11,671.39
T007995,C01450,P00769,Furniture Canon Model 23,Office Supplies,Furniture,Canon,1,394.67,394.67,0,2022-12-24,Buy Now Pay Later,In-Store,52,Female,San Diego,Premium,2022,12,Saturday,Winter,394.67,211.38
T007996,C01004,P00294,Storage HP Model 44,Home & Garden,Storage,HP,1,872.65,872.65,0,2023-03-19,Digital Wallet,Online,44,Female,Phoenix,Premium,2023,3,Sunday,Spring,872.65,471.54
T007997,C01486,P00121,Fitness Value Plus Model 46,Sports & Outdoors,Fitness,Value Plus,1,148.04,148.04,5,2023-06-22,Buy Now Pay Later,Mobile App,27,Male,Philadelphia,Premium,2023,6,Thursday,Summer,148.04,42.64
T007998,C00975,P00441,Skincare Nike Model 3,Health & Beauty,Skincare,Nike,2,116.03,232.06,0,2022-02-08,Cash,Online,37,Female,New York,Premium,2022,2,Tuesday,Winter,232.06,76.67
T007999,C01060,P00372,Movies Apple Model 13,Books & Media,Movies,Apple,1,48.69,48.69,0,2024-01-30,Digital Wallet,In-Store,48,Male,New York,VIP,2024,1,Tuesday,Winter,48.69,23.58
T008000,C01649,P00015,Furniture Value Plus Model 19,Home & Garden,Furniture,Value Plus,1,816.52,816.52,0,2023-11-17,Buy Now Pay Later,Online,69,Female,Houston,Premium,2023,11,Friday,Fall,816.52,381.57
T008001,C00786,P00691,Gaming Value Plus Model 5,Electronics,Gaming,Value Plus,1,2088.23,2088.23,0,2023-03-20,Digital Wallet,In-Store,36,Male,Fort Worth,Regular,2023,3,Monday,Spring,2088.23,995.72
T008002,C01806,P00511,Board Games Uniqlo Model 3,Toys & Games,Board Games,Uniqlo,2,194.83,389.66,20,2023-04-13,Digital Wallet,In-Store,35,Male,Indianapolis,Premium,2023,4,Thursday,Spring,389.66,82.59
T008003,C00788,P00057,Electronic Toys Sony Model 27,Toys & Games,Electronic Toys,Sony,2,87.45,174.9,0,2023-11-01,Debit Card,In-Store,71,Female,San Francisco,Regular,2023,11,Wednesday,Fall,174.9,62.7
T008004,C01182,P00262,Board Games IKEA Model 37,Toys & Games,Board Games,IKEA,2,44.43,88.86,15,2022-05-26,Credit Card,Online,28,Male,San Jose,Regular,2022,5,Thursday,Spring,88.86,24.09
T008005,C01906,P00647,Beverages Generic Brand Model 24,Food & Beverages,Beverages,Generic Brand,3,22.18,66.54,0,2022-11-01,Cash,Mobile App,69,Male,Phoenix,Premium,2022,11,Tuesday,Fall,66.54,33.57
T008006,C00756,P00671,Bedding Zara Model 17,Home & Garden,Bedding,Zara,1,366.8,366.8,0,2023-09-03,Digital Wallet,In-Store,47,Male,San Diego,Premium,2023,9,Sunday,Fall,366.8,166.72
T008007,C01715,P00042,Mens Wear Canon Model 23,Clothing,Mens Wear,Canon,2,83.15,166.3,0,2022-12-06,Credit Card,In-Store,23,Female,San Diego,Regular,2022,12,Tuesday,Winter,166.3,78.06
T008008,C00365,P00010,Organic Premium Co Model 1,Food & Beverages,Organic,Premium Co,1,32.17,32.17,0,2022-06-17,Digital Wallet,Mobile App,72,Female,Seattle,Regular,2022,6,Friday,Summer,32.17,13.91
T008009,C00705,P00642,Electronics Canon Model 41,Automotive,Electronics,Canon,1,258.75,258.75,0,2022-05-19,Credit Card,In-Store,54,Female,Seattle,Premium,2022,5,Thursday,Spring,258.75,125.82
T008010,C00309,P00762,Outdoor Toys LG Model 5,Toys & Games,Outdoor Toys,LG,2,22.87,45.74,0,2024-02-05,Cash,In-Store,42,Female,San Antonio,Budget,2024,2,Monday,Winter,45.74,24.99
T008011,C00474,P00193,Tools Apple Model 41,Home & Garden,Tools,Apple,1,785.08,785.08,0,2023-05-09,Cash,Mobile App,27,Female,Los Angeles,Budget,2023,5,Tuesday,Spring,785.08,441.45
T008012,C01250,P00182,Tablets Uniqlo Model 28,Electronics,Tablets,Uniqlo,1,913.49,913.49,0,2022-09-18,Credit Card,Mobile App,41,Male,San Diego,Regular,2022,9,Sunday,Fall,913.49,534.29
T008013,C00249,P00090,Stationery Zara Model 18,Office Supplies,Stationery,Zara,1,340.99,340.99,0,2023-05-06,Digital Wallet,In-Store,26,Female,San Francisco,Premium,2023,5,Saturday,Spring,340.99,170.89
T008014,C01938,P00594,Maintenance Nikon Model 13,Automotive,Maintenance,Nikon,1,391.27,391.27,5,2022-03-14,Debit Card,Online,45,Female,Seattle,VIP,2022,3,Monday,Spring,391.27,185.64
T008015,C00269,P00488,Stationery Apple Model 8,Office Supplies,Stationery,Apple,1,5.48,5.48,10,2022-06-04,Cash,Mobile App,34,Male,Austin,VIP,2022,6,Saturday,Summer,5.48,1.23
T008016,C00426,P00051,Smart Home Amazon Basics Model 4,Electronics,Smart Home,Amazon Basics,1,1901.88,1901.88,0,2022-04-11,Debit Card,Mobile App,66,Male,San Antonio,Regular,2022,4,Monday,Spring,1901.88,1137.16
T008017,C00648,P00680,Kids Wear HP Model 41,Clothing,Kids Wear,HP,1,79.25,79.25,5,2023-02-17,Buy Now Pay Later,In-Store,41,Female,San Jose,Premium,2023,2,Friday,Winter,79.25,27.31
T008018,C00669,P00694,Snacks HP Model 35,Food & Beverages,Snacks,HP,1,39.68,39.68,0,2022-12-23,Credit Card,In-Store,52,Male,San Jose,Budget,2022,12,Friday,Winter,39.68,20.88
T008019,C01182,P00178,Activewear Adidas Model 45,Sports & Outdoors,Activewear,Adidas,1,178.4,178.4,0,2022-03-10,Cash,In-Store,56,Male,Los Angeles,VIP,2022,3,Thursday,Spring,178.4,93.16
T008020,C00081,P00511,Shoes Samsung Model 18,Clothing,Shoes,Samsung,2,388.45,776.9,0,2024-03-23,Digital Wallet,In-Store,21,Male,Indianapolis,Premium,2024,3,Saturday,Spring,776.9,286.97
T008021,C01499,P00365,Magazines Generic Brand Model 39,Books & Media,Magazines,Generic Brand,3,29.01,87.03,0,2022-06-04,Cash,In-Store,57,Male,Columbus,Regular,2022,6,Saturday,Summer,87.03,49.43
T008022,C01833,P00096,Games Amazon Basics Model 1,Books & Media,Games,Amazon Basics,1,108.86,108.86,10,2022-05-22,Digital Wallet,Mobile App,54,Female,Charlotte,VIP,2022,5,Sunday,Spring,108.86,54.34
T008023,C01256,P00241,Health Supplements Samsung Model 1,Health & Beauty,Health Supplements,Samsung,4,155.77,623.08,0,2023-12-24,Digital Wallet,In-Store,41,Female,San Francisco,Premium,2023,12,Sunday,Winter,623.08,366.24
T008024,C00144,P00366,Frozen Zara Model 11,Food & Beverages,Frozen,Zara,2,25.51,51.02,0,2022-09-16,Credit Card,Online,63,Female,Chicago,VIP,2022,9,Friday,Fall,51.02,26.05
T008025,C00354,P00624,Hair Care IKEA Model 39,Health & Beauty,Hair Care,IKEA,1,37.72,37.72,0,2023-06-18,Cash,Mobile App,31,Female,Jacksonville,VIP,2023,6,Sunday,Summer,37.72,12.78
T008026,C01635,P00313,Board Games Premium Co Model 9,Toys & Games,Board Games,Premium Co,1,233.55,233.55,0,2022-12-01,Buy Now Pay Later,Mobile App,29,Female,Fort Worth,VIP,2022,12,Thursday,Winter,233.55,79.12
T008027,C01687,P00383,Electronics HP Model 50,Automotive,Electronics,HP,1,346.68,346.68,0,2023-05-04,Buy Now Pay Later,Online,27,Female,Chicago,Premium,2023,5,Thursday,Spring,346.68,115.4
T008028,C00028,P00764,Health Supplements Amazon Basics Model 8,Health & Beauty,Health Supplements,Amazon Basics,3,75.27,225.81,0,2023-12-07,Digital Wallet,Mobile App,46,Female,Fort Worth,Budget,2023,12,Thursday,Winter,225.81,84.42
T008029,C00042,P00356,Accessories Uniqlo Model 32,Automotive,Accessories,Uniqlo,1,356.3,356.3,0,2022-08-05,Debit Card,Online,38,Male,New York,Regular,2022,8,Friday,Summer,356.3,147.21
T008030,C01158,P00400,Maintenance Nikon Model 24,Automotive,Maintenance,Nikon,1,111.78,111.78,0,2024-01-12,Buy Now Pay Later,In-Store,48,Female,Phoenix,Premium,2024,1,Friday,Winter,111.78,46.39
T008031,C00972,P00149,Music Premium Co Model 19,Books & Media,Music,Premium Co,1,124.81,124.81,0,2022-07-16,Cash,Online,55,Male,Jacksonville,Budget,2022,7,Saturday,Summer,124.81,64.98
T008032,C01189,P00063,Appliances Value Plus Model 18,Home & Garden,Appliances,Value Plus,2,547.27,1094.55,15,2023-06-18,Buy Now Pay Later,Online,62,Female,Austin,Regular,2023,6,Sunday,Summer,1094.55,505.2
T008033,C00924,P00676,Wearables Nike Model 26,Electronics,Wearables,Nike,2,1671.75,3343.5,0,2023-05-31,Cash,Mobile App,44,Female,Los Angeles,Regular,2023,5,Wednesday,Spring,3343.5,1464.57
T008034,C00259,P00689,Beverages Generic Brand Model 24,Food & Beverages,Beverages,Generic Brand,1,12.93,12.93,15,2022-02-06,Cash,In-Store,25,Male,Chicago,Regular,2022,2,Sunday,Winter,12.93,3.96
T008035,C01463,P00324,Accessories HP Model 49,Clothing,Accessories,HP,2,317.62,635.24,0,2022-01-03,Buy Now Pay Later,Online,74,Female,San Antonio,Budget,2022,1,Monday,Winter,635.24,228.54
T008036,C01575,P00115,Action Figures Premium Co Model 16,Toys & Games,Action Figures,Premium Co,2,187.23,374.46,0,2023-04-01,Credit Card,Online,75,Female,Austin,Premium,2023,4,Saturday,Spring,374.46,201.35
T008037,C01595,P00644,Maintenance Canon Model 15,Automotive,Maintenance,Canon,1,47.95,47.95,0,2023-10-24,Credit Card,Mobile App,26,Female,Charlotte,Regular,2023,10,Tuesday,Fall,47.95,25.61
T008038,C01764,P00465,Fitness Uniqlo Model 4,Sports & Outdoors,Fitness,Uniqlo,1,533.45,533.45,5,2022-11-01,Buy Now Pay Later,In-Store,56,Female,San Jose,Budget,2022,11,Tuesday,Fall,533.45,184.26
T008039,C01513,P00383,Electronics Dell Model 6,Automotive,Electronics,Dell,1,68.4,68.4,0,2023-01-10,Buy Now Pay Later,In-Store,69,Male,Houston,Premium,2023,1,Tuesday,Winter,68.4,40.05
T008040,C01790,P00755,Fiction Value Plus Model 17,Books & Media,Fiction,Value Plus,1,46.51,46.51,0,2022-12-21,Debit Card,Online,31,Female,San Diego,Regular,2022,12,Wednesday,Winter,46.51,26.29
T008041,C01836,P00045,Hair Care HP Model 17,Health & Beauty,Hair Care,HP,1,52.28,52.28,20,2023-09-13,Debit Card,In-Store,33,Female,Austin,Regular,2023,9,Wednesday,Fall,52.28,9.38
T008042,C00135,P00674,Magazines H&M Model 14,Books & Media,Magazines,H&M,1,141.71,141.71,0,2023-06-11,Credit Card,In-Store,22,Female,Indianapolis,Regular,2023,6,Sunday,Summer,141.71,73.05
T008043,C01909,P00729,Outdoor Toys Apple Model 42,Toys & Games,Outdoor Toys,Apple,1,144.74,144.74,0,2022-06-18,Cash,Online,62,Male,Indianapolis,Regular,2022,6,Saturday,Summer,144.74,79.97
T008044,C01785,P00004,Storage HP Model 25,Home & Garden,Storage,HP,1,267.31,267.31,0,2022-09-18,Credit Card,Online,59,Female,San Jose,Premium,2022,9,Sunday,Fall,267.31,126.23
T008045,C01811,P00512,Sportswear LG Model 23,Clothing,Sportswear,LG,1,338.56,338.56,0,2022-10-18,Cash,In-Store,43,Female,San Diego,Budget,2022,10,Tuesday,Fall,338.56,140.58
T008046,C01776,P00712,Furniture HP Model 17,Office Supplies,Furniture,HP,1,86.38,86.38,10,2022-07-24,Credit Card,Online,37,Male,Los Angeles,Regular,2022,7,Sunday,Summer,86.38,46.8
T008047,C00057,P00220,Camping Dell Model 19,Sports & Outdoors,Camping,Dell,1,617.84,617.84,15,2023-03-03,Debit Card,Mobile App,38,Female,Fort Worth,VIP,2023,3,Friday,Spring,617.84,138.09
T008048,C00628,P00697,Frozen Adidas Model 20,Food & Beverages,Frozen,Adidas,1,14.42,14.42,0,2023-11-24,Credit Card,In-Store,74,Female,New York,VIP,2023,11,Friday,Fall,14.42,4.72
T008049,C01262,P00297,Bakery H&M Model 6,Food & Beverages,Bakery,H&M,3,31.23,93.68,5,2023-06-16,Cash,Online,67,Female,Phoenix,VIP,2023,6,Friday,Summer,93.68,28.16
T008050,C00094,P00212,Fragrances Dell Model 15,Health & Beauty,Fragrances,Dell,3,71.65,214.95,0,2023-07-13,Buy Now Pay Later,Mobile App,72,Male,San Jose,VIP,2023,7,Thursday,Summer,214.95,71.21
T008051,C01195,P00529,Electronic Toys Premium Co Model 21,Toys & Games,Electronic Toys,Premium Co,3,98.58,295.74,0,2023-10-10,Digital Wallet,Online,40,Female,Chicago,Regular,2023,10,Tuesday,Fall,295.74,133.82
T008052,C01088,P00229,International H&M Model 16,Food & Beverages,International,H&M,2,28.85,57.7,0,2023-01-09,Digital Wallet,Mobile App,23,Female,Jacksonville,Budget,2023,1,Monday,Winter,57.7,17.88
T008053,C01514,P00153,Organic H&M Model 23,Food & Beverages,Organic,H&M,2,36.02,72.05,15,2022-05-15,Buy Now Pay Later,Mobile App,71,Male,Jacksonville,Budget,2022,5,Sunday,Spring,72.05,37.55
T008054,C00004,P00674,Action Figures Nike Model 20,Toys & Games,Action Figures,Nike,1,92.78,92.78,0,2022-11-15,Buy Now Pay Later,Mobile App,51,Female,Charlotte,Budget,2022,11,Tuesday,Fall,92.78,39.31
T008055,C00550,P00496,Bakery Samsung Model 15,Food & Beverages,Bakery,Samsung,3,27.23,81.69,0,2022-03-13,Credit Card,Mobile App,28,Male,Charlotte,Premium,2022,3,Sunday,Spring,81.69,48.47
T008056,C01728,P00125,Tablets Adidas Model 37,Electronics,Tablets,Adidas,1,346.81,346.81,0,2024-03-09,Credit Card,Mobile App,55,Male,Columbus,VIP,2024,3,Saturday,Spring,346.81,200.27
T008057,C00102,P00295,Board Games HP Model 4,Toys & Games,Board Games,HP,1,17.61,17.61,0,2024-02-06,Debit Card,Online,56,Female,Chicago,VIP,2024,2,Tuesday,Winter,17.61,6.39
T008058,C00691,P00092,Makeup Dell Model 20,Health & Beauty,Makeup,Dell,1,110.11,110.11,5,2022-05-14,Digital Wallet,Online,65,Male,New York,Budget,2022,5,Saturday,Spring,110.11,59.5
T008059,C01719,P00555,Action Figures Sony Model 37,Toys & Games,Action Figures,Sony,3,181.04,543.13,10,2022-03-27,Buy Now Pay Later,Mobile App,29,Male,Chicago,VIP,2022,3,Sunday,Spring,543.13,228.56
T008060,C00836,P00706,Car Parts Value Plus Model 43,Automotive,Car Parts,Value Plus,1,282.36,282.36,5,2022-06-21,Credit Card,Online,39,Male,New York,Regular,2022,6,Tuesday,Summer,282.36,149.31
T008061,C00906,P00564,Wearables Apple Model 24,Electronics,Wearables,Apple,1,856.44,856.44,10,2022-05-08,Digital Wallet,Online,42,Female,Houston,Regular,2022,5,Sunday,Spring,856.44,280.93
T008062,C00036,P00217,Activewear Generic Brand Model 14,Sports & Outdoors,Activewear,Generic Brand,2,400.66,801.33,5,2023-04-24,Debit Card,In-Store,37,Male,Seattle,Budget,2023,4,Monday,Spring,801.33,360.88
T008063,C00833,P00285,Outdoor Toys Nike Model 41,Toys & Games,Outdoor Toys,Nike,1,9.28,9.28,25,2022-01-01,Debit Card,Mobile App,72,Female,Columbus,Premium,2022,1,Saturday,Winter,9.28,1.43
T008064,C00616,P00710,Beverages H&M Model 10,Food & Beverages,Beverages,H&M,1,29.97,29.97,5,2023-10-14,Debit Card,Mobile App,70,Male,Fort Worth,Premium,2023,10,Saturday,Fall,29.97,14.91
T008065,C00096,P00633,Mens Wear Nikon Model 7,Clothing,Mens Wear,Nikon,1,85.2,85.2,5,2023-11-19,Debit Card,Online,74,Female,Seattle,Budget,2023,11,Sunday,Fall,85.2,23.89
T008066,C01037,P00501,Sportswear Zara Model 48,Clothing,Sportswear,Zara,1,216.44,216.44,0,2023-11-27,Cash,Mobile App,22,Male,San Diego,Premium,2023,11,Monday,Fall,216.44,68.71
T008067,C01586,P00476,Games Nike Model 10,Books & Media,Games,Nike,1,73.12,73.12,10,2022-12-22,Debit Card,Mobile App,30,Female,Houston,Regular,2022,12,Thursday,Winter,73.12,17.32
T008068,C00390,P00080,Maintenance IKEA Model 19,Automotive,Maintenance,IKEA,1,472.45,472.45,0,2022-05-09,Cash,In-Store,68,Female,San Francisco,Regular,2022,5,Monday,Spring,472.45,244.36
T008069,C00940,P00270,Board Games Canon Model 15,Toys & Games,Board Games,Canon,2,50.87,101.74,0,2022-08-24,Digital Wallet,In-Store,51,Female,Philadelphia,VIP,2022,8,Wednesday,Summer,101.74,50.85
T008070,C01233,P00660,Bakery Zara Model 29,Food & Beverages,Bakery,Zara,1,43.56,43.56,5,2022-04-15,Credit Card,Online,61,Male,New York,Premium,2022,4,Friday,Spring,43.56,11.56
T008071,C01048,P00502,Fragrances H&M Model 41,Health & Beauty,Fragrances,H&M,1,11.84,11.84,0,2022-01-16,Cash,In-Store,30,Male,Jacksonville,Premium,2022,1,Sunday,Winter,11.84,4.31
